Trip_id,user_id,start_date,end_date,province
1424,0126,2021-09-04,2021-09-04,"Ratchaburi, Samut Sakhon, Samut Songkhram"
1425,0126,2021-09-06,2021-09-06,Bangkok
1426,0126,2021-10-31,2021-10-31,Nonthaburi
1427,0126,2021-11-01,2021-11-01,Bangkok
1428,0126,2021-12-04,2021-12-06,"Bangkok, Lampang, Lamphun"
1429,0126,2021-12-13,2021-12-13,"Bangkok, Nakhon Pathom, Nonthaburi"
1430,0126,2021-12-14,2021-12-14,Nonthaburi
1431,0126,2021-12-16,2021-12-17,"Bangkok, Nonthaburi, Samut Prakan"
1432,0126,2021-12-18,2021-12-18,Saraburi
1433,0126,2021-12-26,2021-12-26,Saraburi
1434,0126,2021-12-29,2021-12-29,Bangkok
1435,0126,2021-12-30,2021-12-30,Saraburi
1436,0126,2022-01-01,2022-01-01,Bangkok
1437,0127,2021-01-03,2021-01-03,Phra Nakhon Si Ayutthaya
1438,0127,2021-01-03,2021-01-03,"Bangkok, Nonthaburi"
1439,0127,2021-04-03,2021-04-04,"Ang Thong, Chai Nat, Lop Buri, Nonthaburi, Phra Nakhon Si Ayutthaya, Suphan Buri"
1440,0127,2021-05-16,2021-05-17,"Bangkok, Samut Sakhon"
1441,0127,2021-10-15,2021-10-16,"Nakhon Pathom, Nonthaburi, Phra Nakhon Si Ayutthaya, Ratchaburi, Samut Sakhon, Saraburi"
1442,0127,2021-10-30,2021-11-01,"Kanchanaburi, Nakhon Pathom, Nonthaburi, Ratchaburi"
1443,0127,2021-11-02,2021-11-02,Bangkok
1444,0127,2021-11-04,2021-12-10,"Bangkok, Samut Prakan"
1445,0127,2021-12-27,2021-12-27,Phra Nakhon Si Ayutthaya
1446,0128,2021-10-10,2021-10-10,"Chachoengsao, Prachin Buri"
1447,0128,2021-11-12,2021-11-12,Nakhon Pathom
1448,0128,2021-11-13,2021-11-13,Samut Prakan
1449,0128,2021-12-20,2021-12-20,Nonthaburi
1450,0128,2021-12-22,2021-12-22,Nonthaburi
1451,0129,2021-08-11,2021-08-11,"Chon Buri, Rayong"
1452,0129,2021-08-12,2021-08-12,Chon Buri
1453,0129,2021-08-13,2021-08-13,Chon Buri
1454,0129,2021-11-01,2021-11-01,Rayong
1455,0129,2021-12-09,2021-12-09,Chachoengsao
1456,0129,2021-12-10,2021-12-10,Trat
1457,0129,2021-12-12,2021-12-12,Trat
1458,0129,2021-12-21,2021-12-22,"Chachoengsao, Prachin Buri, Samut Prakan"
1459,0129,2021-12-24,2021-12-24,"Chachoengsao, Chon Buri"
1460,0129,2021-12-29,2021-12-29,Rayong
1461,0129,2021-12-31,2021-12-31,Rayong
1462,0129,2021-12-31,2021-12-31,Rayong
1463,0129,2022-01-01,2022-01-01,Trat
1464,0129,2022-01-01,2022-01-01,"Chachoengsao, Chon Buri"
1465,0129,2022-01-01,2022-01-01,Prachin Buri
1466,0129,2022-01-02,2022-01-02,Chon Buri
1467,0129,2022-01-03,2022-01-03,"Chachoengsao, Chon Buri, Prachin Buri"
1468,0129,2022-01-03,2022-01-03,Trat
1469,0130,2021-11-06,2021-11-06,Lamphun
1470,0130,2021-12-21,2021-12-21,Lamphun
1471,0130,2021-12-22,2021-12-22,Lampang
1472,0130,2021-12-24,2021-12-24,"Chiang Rai, Lampang, Phayao"
1473,0131,2021-05-17,2021-05-17,Samut Prakan
1474,0131,2021-12-15,2021-12-16,"Kanchanaburi, Ratchaburi, Samut Prakan"
1475,0131,2021-12-30,2021-12-31,"Chiang Mai, Chiang Rai, Lampang, Lamphun, Phayao"
1476,0131,2022-01-01,2022-01-01,Samut Sakhon
1477,0131,2022-01-01,2022-01-02,"Bangkok, Pathum Thani, Phra Nakhon Si Ayutthaya, Samut Prakan"
1478,0131,2022-01-03,2022-01-03,"Bangkok, Samut Prakan, Suphan Buri"
1479,0132,2021-08-01,2021-08-01,Lampang
1480,0133,2021-01-03,2021-01-03,Nakhon Pathom
1481,0133,2021-04-12,2021-04-12,Nonthaburi
1482,0133,2021-04-13,2021-04-13,Pathum Thani
1483,0133,2021-04-13,2021-04-14,"Chachoengsao, Chanthaburi, Kanchanaburi, Nakhon Pathom, Samut Prakan"
1484,0133,2021-06-04,2021-06-05,"Nakhon Pathom, Samut Sakhon"
1485,0133,2021-06-05,2021-06-05,"Pathum Thani, Samut Prakan"
1486,0133,2021-06-06,2021-06-06,Nakhon Pathom
1487,0133,2021-06-07,2021-06-08,"Nonthaburi, Phra Nakhon Si Ayutthaya, Suphan Buri"
1488,0133,2021-06-09,2021-06-10,"Nakhon Pathom, Samut Sakhon"
1489,0133,2021-06-12,2021-06-12,"Kanchanaburi, Nakhon Pathom, Nonthaburi"
1490,0133,2021-07-12,2021-07-13,"Lampang, Phayao"
1491,0133,2021-10-28,2021-10-28,Samut Prakan
1492,0133,2021-11-12,2021-11-13,"Chachoengsao, Chanthaburi, Chon Buri, Rayong"
1493,0133,2021-11-23,2021-11-24,"Nakhon Pathom, Phetchaburi, Ratchaburi"
1494,0133,2021-12-11,2021-12-11,Samut Sakhon
1495,0133,2021-12-12,2021-12-12,Pathum Thani
1496,0133,2021-12-13,2021-12-13,Nakhon Pathom
1497,0133,2021-12-22,2021-12-23,"Nonthaburi, Pathum Thani, Phra Nakhon Si Ayutthaya, Samut Prakan"
1498,0134,2021-01-03,2021-01-03,Samut Prakan
1499,0134,2021-01-04,2021-01-04,Nonthaburi
1500,0134,2021-01-05,2021-01-05,Samut Sakhon
1501,0134,2021-01-06,2021-01-06,Samut Sakhon
1502,0134,2021-02-18,2021-02-19,"Nakhon Pathom, Ratchaburi, Samut Sakhon"
1503,0134,2021-02-20,2021-02-20,"Ratchaburi, Samut Sakhon"
1504,0134,2021-12-05,2021-12-05,Nakhon Pathom
1505,0134,2021-12-08,2021-12-08,Nakhon Pathom
1506,0134,2021-12-16,2021-12-17,"Nakhon Pathom, Ratchaburi, Samut Sakhon"
1507,0134,2021-12-19,2021-12-19,Samut Prakan
1508,0134,2021-12-24,2021-12-24,Pathum Thani
1509,0134,2021-12-25,2021-12-25,Nonthaburi
1510,0134,2021-12-26,2021-12-26,Pathum Thani
1511,0134,2021-12-29,2021-12-29,Nonthaburi
1512,0134,2021-12-31,2022-01-02,"Lampang, Nakhon Sawan, Phayao, Phichit, Phitsanulok, Samut Sakhon"
1513,0134,2022-01-02,2022-01-02,Nakhon Sawan
1514,0134,2022-01-03,2022-01-03,Nakhon Pathom
1515,0134,2022-01-04,2022-01-04,"Nakhon Pathom, Samut Sakhon"
1516,0134,2022-01-04,2022-01-04,Samut Prakan
1517,0135,2021-01-02,2021-01-03,"Ang Thong, Lop Buri, Phra Nakhon Si Ayutthaya"
1518,0135,2021-10-04,2021-10-06,"Chai Nat, Lop Buri, Nakhon Sawan, Phichit"
1519,0135,2021-12-07,2021-12-07,Pathum Thani
1520,0135,2021-12-13,2021-12-13,Pathum Thani
1521,0135,2021-12-14,2021-12-14,Pathum Thani
1522,0135,2021-12-30,2021-12-30,"Lop Buri, Nonthaburi, Phra Nakhon Si Ayutthaya"
1523,0135,2021-12-31,2021-12-31,Bangkok
1524,0135,2021-12-31,2021-12-31,Nakhon Pathom
1525,0135,2021-12-31,2022-01-01,"Lop Buri, Phra Nakhon Si Ayutthaya"
1526,0135,2022-01-01,2022-01-01,"Lop Buri, Phra Nakhon Si Ayutthaya"
1527,0135,2022-01-02,2022-01-02,Ratchaburi
1528,0135,2022-01-03,2022-01-03,"Phra Nakhon Si Ayutthaya, Samut Prakan, Suphan Buri"
1529,0135,2022-01-03,2022-01-04,Pathum Thani
1530,0135,2022-01-04,2022-01-04,Phra Nakhon Si Ayutthaya
1531,0135,2022-01-04,2022-01-05,"Lop Buri, Phra Nakhon Si Ayutthaya, Sing Buri"
1532,0135,2022-01-05,2022-01-05,"Chai Nat, Sing Buri, Suphan Buri"
1533,0135,2022-01-07,2022-01-07,"Chai Nat, Lop Buri, Nakhon Sawan, Sing Buri"
1534,0135,2022-01-07,2022-01-07,Pathum Thani
1535,0135,2022-01-10,2022-01-10,"Lop Buri, Nakhon Sawan, Sing Buri"
1536,0136,2021-01-04,2021-01-04,Nakhon Pathom
1537,0136,2021-01-05,2021-01-05,Samut Sakhon
1538,0136,2021-01-06,2021-01-06,Nonthaburi
1539,0136,2021-03-02,2021-03-02,Samut Prakan
1540,0136,2021-03-02,2021-03-02,"Chachoengsao, Samut Prakan"
1541,0136,2021-09-17,2021-09-17,Samut Prakan
1542,0137,2021-01-03,2021-01-03,"Ang Thong, Phra Nakhon Si Ayutthaya"
1543,0137,2021-01-18,2021-01-19,"Ang Thong, Phra Nakhon Si Ayutthaya, Saraburi"
1544,0137,2021-09-09,2021-09-09,Bangkok
1545,0137,2021-09-10,2021-09-10,"Lop Buri, Saraburi"
1546,0137,2021-12-08,2021-12-08,Saraburi
1547,0137,2021-12-22,2021-12-29,"Bangkok, Chiang Mai, Chiang Rai, Lampang, Phra Nakhon Si Ayutthaya, Samut Prakan, Saraburi"
1548,0137,2021-12-31,2021-12-31,Phra Nakhon Si Ayutthaya
1549,0137,2021-12-31,2021-12-31,"Ang Thong, Saraburi, Sing Buri"
1550,0137,2021-12-31,2022-01-01,"Ang Thong, Nonthaburi"
1551,0137,2022-01-01,2022-01-01,Saraburi
1552,0137,2022-01-01,2022-01-02,"Nonthaburi, Saraburi"
1553,0137,2022-01-02,2022-01-02,"Bangkok, Nakhon Pathom, Nonthaburi"
1554,0137,2022-01-03,2022-01-03,Nonthaburi
1555,0137,2022-01-03,2022-01-04,"Bangkok, Chachoengsao, Samut Prakan"
1556,0137,2022-01-06,2022-01-06,"Phra Nakhon Si Ayutthaya, Saraburi"
1557,0138,2021-07-01,2021-07-02,"Ang Thong, Chai Nat, Phra Nakhon Si Ayutthaya, Suphan Buri"
1558,0138,2021-08-28,2021-08-28,Samut Sakhon
1559,0138,2021-08-29,2021-08-29,"Bangkok, Pathum Thani"
1560,0138,2021-11-27,2021-11-27,Phetchaburi
1561,0138,2021-12-06,2021-12-06,Kanchanaburi
1562,0138,2021-12-09,2021-12-10,"Ang Thong, Lop Buri, Nakhon Sawan, Sing Buri, Suphan Buri"
1563,0138,2021-12-11,2021-12-11,Kanchanaburi
1564,0138,2021-12-24,2021-12-24,Suphan Buri
1565,0139,2021-11-13,2021-11-13,Nonthaburi
1566,0139,2021-12-14,2021-12-14,Samut Prakan
1567,0139,2021-12-22,2021-12-22,Samut Prakan
1568,0139,2021-12-23,2021-12-24,"Nonthaburi, Phra Nakhon Si Ayutthaya, Saraburi"
1569,0140,2021-01-02,2021-01-03,"Bangkok, Nakhon Pathom"
1570,0140,2021-08-04,2021-08-07,"Bangkok, Nonthaburi, Pathum Thani, Phra Nakhon Si Ayutthaya, Samut Sakhon, Suphan Buri"
1571,0140,2021-08-08,2021-08-08,Bangkok
1572,0140,2021-10-24,2021-10-25,"Bangkok, Chachoengsao, Nonthaburi, Prachin Buri"
1573,0140,2021-12-29,2021-12-30,"Bangkok, Pathum Thani"
1574,0140,2021-12-31,2021-12-31,"Pathum Thani, Phra Nakhon Si Ayutthaya"
1575,0140,2021-12-31,2022-01-01,"Bangkok, Nonthaburi, Pathum Thani"
1576,0140,2022-01-01,2022-01-01,Bangkok
1577,0141,2021-01-03,2021-01-03,Bangkok
1578,0141,2021-01-04,2021-01-04,"Bangkok, Nakhon Pathom"
1579,0141,2021-01-05,2021-01-06,"Bangkok, Pathum Thani, Phra Nakhon Si Ayutthaya"
1580,0141,2021-01-19,2021-01-20,"Ang Thong, Bangkok, Nakhon Pathom, Ratchaburi, Samut Sakhon, Suphan Buri"
1581,0141,2021-11-01,2021-11-02,"Bangkok, Chachoengsao"
1582,0141,2021-11-04,2021-11-04,Chachoengsao
1583,0142,2021-01-03,2021-01-04,"Phetchaburi, Ratchaburi"
1584,0142,2021-01-05,2021-01-06,"Kanchanaburi, Nakhon Pathom, Samut Sakhon, Suphan Buri"
1585,0142,2021-01-07,2021-01-08,"Chachoengsao, Chanthaburi, Chon Buri, Prachin Buri, Samut Prakan"
1586,0142,2021-01-09,2021-01-09,Ratchaburi
1587,0142,2021-08-05,2021-08-05,Phetchaburi
1588,0142,2021-08-05,2021-08-05,Samut Sakhon
1589,0142,2021-08-07,2021-08-07,"Chanthaburi, Trat"
1590,0142,2021-12-09,2021-12-09,Phetchaburi
1591,0142,2021-12-10,2021-12-24,"Chiang Mai, Lamphun, Ratchaburi, Samut Sakhon"
1592,0142,2021-12-29,2021-12-30,"Bangkok, Samut Prakan"
1593,0142,2021-12-31,2021-12-31,Ratchaburi
1594,0143,2021-08-17,2021-08-27,"Bangkok, Nakhon Pathom, Nonthaburi, Pathum Thani"
1595,0143,2021-10-18,2021-10-18,"Chai Nat, Lop Buri, Nakhon Sawan, Sing Buri, Suphan Buri"
1596,0144,2021-09-01,2021-09-02,"Chachoengsao, Chanthaburi, Samut Prakan"
1597,0144,2021-11-25,2021-11-25,Samut Sakhon
1598,0144,2021-11-28,2021-11-28,Nakhon Pathom
1599,0144,2021-12-20,2021-12-21,"Chai Nat, Lop Buri, Pathum Thani, Saraburi, Sing Buri"
1600,0144,2021-12-22,2021-12-22,Samut Prakan
1601,0144,2021-12-23,2021-12-23,Samut Prakan
1602,0144,2021-12-26,2021-12-26,Pathum Thani
1603,0144,2021-12-27,2021-12-27,Samut Sakhon
1604,0144,2021-12-29,2021-12-30,"Ang Thong, Nonthaburi, Phra Nakhon Si Ayutthaya, Sing Buri"
1605,0144,2022-01-01,2022-01-01,Samut Prakan
1606,0144,2022-01-01,2022-01-01,Nonthaburi
1607,0144,2022-01-02,2022-01-02,Nonthaburi
1608,0144,2022-01-03,2022-01-04,"Nakhon Pathom, Nonthaburi, Samut Sakhon"
1609,0144,2022-01-04,2022-01-05,"Kanchanaburi, Ratchaburi, Suphan Buri"
1610,0144,2022-01-06,2022-01-06,Nonthaburi
1611,0144,2022-01-06,2022-01-06,"Nakhon Pathom, Nonthaburi, Samut Sakhon"
1612,0145,2021-06-30,2021-06-30,Lampang
1613,0145,2021-07-21,2021-10-17,"Bangkok, Chiang Rai, Nakhon Pathom, Nonthaburi"
1614,0145,2021-11-24,2021-11-24,"Chiang Rai, Lampang, Lamphun"
1615,0146,2021-06-06,2021-06-07,"Chachoengsao, Samut Prakan"
1616,0146,2021-06-08,2021-06-08,Rayong
1617,0146,2021-12-24,2021-12-24,Chanthaburi
1618,0146,2021-12-27,2021-12-27,Rayong
1619,0146,2021-12-31,2021-12-31,Chachoengsao
1620,0146,2022-01-01,2022-01-02,"Bangkok, Chachoengsao, Nakhon Pathom, Nonthaburi, Samut Prakan"
1621,0146,2022-01-02,2022-01-02,"Chachoengsao, Chanthaburi"
1622,0146,2022-01-03,2022-01-03,Chanthaburi
1623,0146,2022-01-03,2022-01-03,Trat
1624,0146,2022-01-03,2022-01-03,"Chanthaburi, Rayong"
1625,0146,2022-01-04,2022-01-04,"Chanthaburi, Rayong, Trat"
1626,0146,2022-01-04,2022-01-04,"Chanthaburi, Trat"
1627,0146,2022-01-05,2022-01-05,Chachoengsao
1628,0146,2022-01-05,2022-01-05,"Chanthaburi, Pathum Thani"
1629,0146,2022-01-05,2022-01-06,"Bangkok, Chiang Mai, Lamphun, Nonthaburi, Phra Nakhon Si Ayutthaya, Rayong"
1630,0146,2022-01-06,2022-01-07,"Pathum Thani, Saraburi"
1631,0146,2022-01-07,2022-01-07,"Chachoengsao, Saraburi"
1632,0146,2022-01-08,2022-01-08,"Chachoengsao, Samut Prakan"
1633,0146,2022-01-09,2022-01-09,Chanthaburi
1634,0147,2021-07-10,2021-07-11,"Sing Buri, Suphan Buri"
1635,0147,2021-10-16,2021-10-16,Sing Buri
1636,0147,2021-10-17,2021-10-17,"Phra Nakhon Si Ayutthaya, Suphan Buri"
1637,0148,2021-01-02,2021-01-02,Samut Prakan
1638,0148,2021-01-03,2021-01-03,"Ratchaburi, Samut Sakhon"
1639,0148,2021-01-05,2021-01-05,Pathum Thani
1640,0148,2021-03-20,2021-03-20,Samut Sakhon
1641,0148,2021-04-09,2021-04-09,Samut Prakan
1642,0148,2021-05-22,2021-05-22,Nonthaburi
1643,0148,2021-06-14,2021-06-14,Nonthaburi
1644,0148,2021-06-15,2021-06-15,Nonthaburi
1645,0148,2021-12-19,2021-12-19,"Nakhon Pathom, Pathum Thani, Samut Prakan, Saraburi"
1646,0148,2021-12-26,2021-12-27,"Ang Thong, Lop Buri, Nakhon Pathom, Sing Buri, Suphan Buri"
1647,0148,2021-12-30,2021-12-30,"Pathum Thani, Saraburi"
1648,0148,2021-12-30,2021-12-30,Phra Nakhon Si Ayutthaya
1649,0148,2021-12-30,2021-12-31,"Pathum Thani, Samut Prakan"
1650,0149,2021-04-24,2021-04-24,"Pathum Thani, Saraburi"
1651,0149,2021-05-12,2021-05-12,"Samut Sakhon, Samut Songkhram"
1652,0149,2021-05-13,2021-05-14,"Ratchaburi, Samut Sakhon"
1653,0149,2021-11-09,2021-11-09,Pathum Thani
1654,0150,2021-07-27,2021-07-27,Ratchaburi
1655,0150,2021-07-29,2021-07-29,Suphan Buri
1656,0150,2021-09-14,2021-09-14,Suphan Buri
1657,0150,2021-11-11,2021-11-11,Nakhon Pathom
1658,0150,2021-11-14,2021-11-14,"Chai Nat, Suphan Buri"
1659,0150,2021-11-20,2021-11-20,"Nakhon Sawan, Sing Buri"
1660,0150,2021-11-21,2021-11-23,"Nakhon Pathom, Phetchaburi, Ratchaburi, Samut Sakhon, Samut Songkhram, Suphan Buri"
1661,0150,2021-11-24,2021-11-26,"Bangkok, Nakhon Pathom, Nonthaburi, Pathum Thani, Ratchaburi, Samut Prakan"
1662,0150,2021-12-09,2021-12-09,"Bangkok, Pathum Thani"
1663,0150,2021-12-13,2021-12-13,"Bangkok, Samut Prakan"
1664,0150,2021-12-26,2021-12-26,Ratchaburi
1665,0150,2021-12-28,2021-12-28,Ratchaburi
1666,0151,2021-01-02,2021-01-02,"Chanthaburi, Trat"
1667,0151,2021-01-05,2021-01-05,Samut Sakhon
1668,0151,2021-01-06,2021-01-06,Samut Sakhon
1669,0151,2021-02-08,2021-02-08,"Nonthaburi, Phra Nakhon Si Ayutthaya"
1670,0151,2021-10-13,2021-10-13,Pathum Thani
1671,0151,2021-10-14,2021-10-16,"Chachoengsao, Chanthaburi, Chon Buri, Prachin Buri, Samut Prakan"
1672,0151,2021-11-11,2021-11-11,"Phichit, Phitsanulok"
1673,0152,2021-12-02,2021-12-02,Nonthaburi
1674,0152,2021-12-22,2021-12-22,Pathum Thani
1675,0152,2021-12-24,2021-12-27,"Chiang Mai, Chiang Rai, Lampang, Lamphun, Nonthaburi, Phayao"
1676,0152,2021-12-29,2021-12-30,"Nakhon Pathom, Ratchaburi, Samut Sakhon"
1677,0152,2021-12-31,2021-12-31,"Chiang Mai, Lampang, Lamphun"
1678,0152,2022-01-01,2022-01-01,"Chiang Mai, Pathum Thani"
1679,0152,2022-01-01,2022-01-01,Nonthaburi
1680,0152,2022-01-01,2022-01-02,"Pathum Thani, Saraburi"
1681,0152,2022-01-02,2022-01-03,"Pathum Thani, Phra Nakhon Si Ayutthaya"
1682,0152,2022-01-03,2022-01-03,"Nakhon Pathom, Nonthaburi, Samut Prakan"
1683,0152,2022-01-04,2022-01-05,"Nonthaburi, Pathum Thani"
1684,0152,2022-01-05,2022-01-05,Nonthaburi
1685,0152,2022-01-07,2022-01-08,"Chachoengsao, Samut Prakan"
1686,0152,2022-01-08,2022-01-09,"Nakhon Pathom, Samut Sakhon, Samut Songkhram"
1687,0153,2021-01-09,2021-01-09,Lamphun
1688,0153,2021-01-09,2021-01-09,Lampang
1689,0153,2021-09-22,2021-09-22,Chiang Rai
1690,0153,2021-10-10,2021-10-10,Lampang
1691,0154,2021-05-23,2021-05-23,"Bangkok, Samut Prakan"
1692,0154,2021-11-06,2021-11-06,Chon Buri
1693,0154,2021-11-07,2021-11-08,"Chanthaburi, Rayong, Trat"
1694,0155,2021-10-27,2021-10-27,"Lampang, Phrae"
1695,0155,2021-12-13,2021-12-13,Sukhothai
1696,0155,2021-12-17,2021-12-17,Sukhothai
1697,0155,2021-12-21,2021-12-22,"Phayao, Phrae, Sukhothai"
1698,0155,2021-12-27,2021-12-27,Phichit
1699,0155,2021-12-28,2021-12-28,Phichit
1700,0155,2021-12-29,2021-12-29,Sukhothai
1701,0155,2021-12-30,2021-12-30,Sukhothai
1702,0155,2022-01-01,2022-01-01,"Bangkok, Samut Prakan"
1703,0155,2022-01-01,2022-01-02,"Bangkok, Phichit"
1704,0155,2022-01-02,2022-01-02,"Bangkok, Pathum Thani, Phichit, Samut Sakhon"
1705,0155,2022-01-02,2022-01-02,Saraburi
1706,0155,2022-01-04,2022-01-05,"Bangkok, Samut Prakan, Sukhothai"
1707,0155,2022-01-05,2022-01-06,"Chachoengsao, Nakhon Pathom, Nonthaburi"
1708,0155,2022-01-08,2022-01-09,"Chachoengsao, Samut Prakan"
1709,0155,2022-01-10,2022-01-10,Phichit
1710,0155,2022-01-12,2022-01-12,"Phayao, Phrae, Sukhothai"
1711,0155,2022-01-14,2022-01-14,Phichit
1712,0156,2021-03-04,2021-03-04,Samut Prakan
1713,0156,2021-08-01,2021-08-01,Samut Prakan
1714,0156,2021-09-27,2021-09-27,Samut Prakan
1715,0156,2021-12-10,2021-12-30,"Bangkok, Lop Buri, Saraburi"
1716,0156,2022-01-01,2022-01-01,Chon Buri
1717,0156,2022-01-02,2022-01-02,"Bangkok, Samut Prakan"
1718,0156,2022-01-02,2022-01-02,Samut Prakan
1719,0156,2022-01-03,2022-01-03,"Chanthaburi, Rayong"
1720,0156,2022-01-04,2022-01-04,"Phayao, Phrae"
1721,0157,2021-06-02,2021-06-03,"Lop Buri, Pathum Thani, Phra Nakhon Si Ayutthaya, Saraburi"
1722,0157,2021-11-30,2021-11-30,Nakhon Pathom
1723,0157,2021-12-18,2021-12-18,Nonthaburi
1724,0157,2021-12-19,2021-12-19,Nonthaburi
1725,0157,2021-12-28,2021-12-28,Nonthaburi
1726,0157,2021-12-30,2021-12-30,Pathum Thani
1727,0157,2021-12-31,2021-12-31,"Nonthaburi, Samut Prakan"
1728,0157,2021-12-31,2021-12-31,Nonthaburi
1729,0157,2022-01-02,2022-01-02,"Pathum Thani, Phra Nakhon Si Ayutthaya"
1730,0158,2021-01-02,2021-01-02,Bangkok
1731,0158,2021-08-24,2021-08-24,"Nakhon Pathom, Ratchaburi, Samut Sakhon, Suphan Buri"
1732,0158,2021-12-18,2021-12-18,Nakhon Pathom
1733,0158,2021-12-22,2021-12-22,Nakhon Pathom
1734,0159,2021-05-18,2021-05-19,"Nonthaburi, Phra Nakhon Si Ayutthaya"
1735,0159,2021-08-10,2021-08-10,"Phra Nakhon Si Ayutthaya, Saraburi"
1736,0159,2021-08-12,2021-08-12,Nonthaburi
1737,0159,2021-12-02,2021-12-02,Nonthaburi
1738,0159,2021-12-29,2021-12-29,"Phra Nakhon Si Ayutthaya, Saraburi"
1739,0159,2021-12-30,2021-12-30,"Phra Nakhon Si Ayutthaya, Saraburi"
1740,0159,2021-12-31,2022-01-01,"Nonthaburi, Phra Nakhon Si Ayutthaya"
1741,0159,2022-01-01,2022-01-01,Bangkok
1742,0159,2022-01-01,2022-01-01,Nakhon Pathom
1743,0159,2022-01-01,2022-01-01,Bangkok
1744,0159,2022-01-02,2022-01-02,"Phra Nakhon Si Ayutthaya, Suphan Buri"
1745,0159,2022-01-02,2022-01-02,"Phra Nakhon Si Ayutthaya, Saraburi, Suphan Buri"
1746,0159,2022-01-02,2022-01-02,Bangkok
1747,0159,2022-01-02,2022-01-02,Chai Nat
1748,0159,2022-01-02,2022-01-03,"Bangkok, Nakhon Sawan, Nonthaburi, Samut Prakan"
1749,0159,2022-01-03,2022-01-03,Bangkok
1750,0159,2022-01-04,2022-01-04,Phra Nakhon Si Ayutthaya
1751,0159,2022-01-04,2022-01-05,"Bangkok, Nonthaburi"
1752,0159,2022-01-06,2022-01-06,"Bangkok, Nonthaburi"
1753,0159,2022-01-09,2022-01-09,"Bangkok, Samut Prakan"
1754,0159,2022-01-09,2022-01-09,Phra Nakhon Si Ayutthaya
1755,0159,2022-01-10,2022-01-10,Bangkok
1756,0160,2021-05-09,2021-05-09,Bangkok
1757,0160,2021-06-06,2021-06-06,Pathum Thani
1758,0160,2021-10-22,2021-10-22,"Phetchaburi, Ratchaburi"
1759,0160,2021-11-25,2021-11-25,Chachoengsao
1760,0160,2021-12-01,2021-12-01,Chachoengsao
1761,0160,2021-12-31,2021-12-31,Pathum Thani
1762,0160,2022-01-01,2022-01-01,Pathum Thani
1763,0160,2022-01-02,2022-01-02,Pathum Thani
1764,0160,2022-01-02,2022-01-03,"Bangkok, Pathum Thani"
1765,0160,2022-01-03,2022-01-03,Chachoengsao
1766,0161,2021-03-23,2021-03-23,"Ang Thong, Phra Nakhon Si Ayutthaya"
1767,0161,2021-03-25,2021-03-27,"Bangkok, Chachoengsao, Nakhon Pathom, Prachin Buri"
1768,0161,2021-12-10,2021-12-10,"Phra Nakhon Si Ayutthaya, Suphan Buri"
1769,0161,2021-12-26,2021-12-29,"Ang Thong, Chai Nat, Lop Buri, Nakhon Sawan, Phra Nakhon Si Ayutthaya, Sing Buri, Suphan Buri"
1770,0161,2021-12-31,2021-12-31,"Bangkok, Lampang, Sukhothai"
1771,0161,2022-01-01,2022-01-01,"Lop Buri, Nakhon Sawan, Saraburi"
1772,0161,2022-01-01,2022-01-01,"Nonthaburi, Phichit, Phitsanulok"
1773,0161,2022-01-02,2022-01-03,"Bangkok, Nonthaburi, Samut Sakhon"
1774,0161,2022-01-03,2022-01-04,"Kanchanaburi, Nakhon Pathom, Ratchaburi"
1775,0161,2022-01-04,2022-01-04,Nonthaburi
1776,0161,2022-01-05,2022-01-05,Phra Nakhon Si Ayutthaya
1777,0161,2022-01-05,2022-01-06,"Bangkok, Chai Nat, Phra Nakhon Si Ayutthaya, Saraburi, Suphan Buri"
1778,0161,2022-01-06,2022-01-07,"Bangkok, Samut Sakhon"
1779,0161,2022-01-07,2022-01-08,"Bangkok, Samut Prakan"
1780,0161,2022-01-09,2022-01-10,"Bangkok, Nonthaburi"
1781,0162,2021-01-02,2021-01-02,Samut Prakan
1782,0162,2021-05-21,2021-05-21,Pathum Thani
1783,0162,2021-07-20,2021-07-20,Nakhon Pathom
1784,0162,2021-07-22,2021-07-22,Pathum Thani
1785,0162,2021-07-24,2021-07-24,Samut Sakhon
1786,0162,2021-09-16,2021-09-16,Samut Sakhon
1787,0162,2021-10-08,2021-10-08,"Lop Buri, Sing Buri"
1788,0162,2021-10-26,2021-10-27,"Chiang Mai, Chiang Rai, Lampang, Lamphun, Phayao"
1789,0162,2021-10-28,2021-10-29,"Phetchaburi, Ratchaburi, Samut Sakhon"
1790,0162,2021-10-30,2021-10-30,Nonthaburi
1791,0162,2021-12-17,2021-12-17,Nakhon Pathom
1792,0163,2021-05-01,2021-05-01,Sing Buri
1793,0163,2021-07-06,2021-07-06,Suphan Buri
1794,0163,2021-08-16,2021-08-16,Phra Nakhon Si Ayutthaya
1795,0163,2021-08-28,2021-08-28,Sing Buri
1796,0163,2021-12-05,2021-12-05,"Pathum Thani, Phra Nakhon Si Ayutthaya, Saraburi"
1797,0163,2021-12-21,2021-12-21,Sing Buri
1798,0163,2021-12-29,2021-12-29,Sing Buri
1799,0163,2021-12-30,2021-12-31,"Bangkok, Nonthaburi, Pathum Thani"
1800,0163,2021-12-31,2022-01-01,"Chai Nat, Nakhon Sawan, Pathum Thani, Phra Nakhon Si Ayutthaya, Sing Buri, Suphan Buri"
1801,0163,2022-01-01,2022-01-01,"Chachoengsao, Chon Buri, Phra Nakhon Si Ayutthaya, Suphan Buri"
